LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
4.0,29.0,4.0,0.0,5.0,56.0,15.0,0.42,28.0,2.0,8.0,0.53,61.0,1.0,0.0,36.0,2.0,40.52,27.02,29576.11,0.36,193.0,0.04,1643.12,1094.78,0.07,14.0,28.0,48.0,0.33,91.0,102.0,32.0,19.0,46.0,12.2,36.0,FALSE
1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.11,0.0,0.0,1.0,1.0,4.0,1.0,0.0,9.0,1.0,27.6,3.85,409.16,0.04,26.0,0.26,22.73,106.27,1.0,0.0,0.0,5.0,0.09,11.0,15.0,10.0,7.0,11.0,0.0,9.0,TRUE
0.0,5.0,5.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,3.0,1.0,14.0,1.0,0.0,8.0,0.0,24.59,11.38,3181.51,0.09,57.0,0.09,176.75,279.69,0.33,2.0,4.0,13.0,0.33,26.0,31.0,16.0,14.0,9.0,0.0,8.0,FALSE
9.0,5.0,3.0,0.0,1.0,8.0,3.0,0.21,4.0,2.0,2.0,0.67,14.0,1.0,0.0,14.0,0.0,34.4,9.84,3332.3,0.11,69.0,0.1,185.13,338.58,0.33,2.0,4.0,13.0,0.12,34.0,35.0,19.0,11.0,25.0,6.67,14.0,FALSE
18.0,7.0,5.0,6.0,0.0,12.0,4.0,0.13,6.0,2.0,4.0,1.0,17.0,1.0,0.0,24.0,1.0,56.95,11.11,7030.54,0.21,111.0,0.09,390.59,632.75,0.25,3.0,6.0,15.0,0.08,50.0,61.0,36.0,16.0,49.0,20.0,30.0,TRUE
2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,11.59,4.38,221.89,0.02,16.0,0.23,12.33,50.72,1.0,0.0,0.0,4.0,0.11,7.0,9.0,4.0,5.0,9.0,33.33,6.0,FALSE
1.0,5.0,5.0,1.0,0.0,8.0,3.0,0.14,4.0,2.0,3.0,1.0,15.0,1.0,0.0,21.0,3.0,41.65,8.64,3111.43,0.12,72.0,0.12,172.86,360.0,0.33,2.0,4.0,14.0,0.13,33.0,39.0,21.0,11.0,24.0,4.55,22.0,FALSE
3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,8.0,1.0,0.0,12.0,1.0,19.16,6.19,733.44,0.04,29.0,0.16,40.75,118.54,0.5,1.0,2.0,8.0,0.13,11.0,18.0,8.0,9.0,16.0,0.0,12.0,FALSE
11.0,11.0,1.0,2.0,12.0,14.0,6.0,0.38,4.0,3.5,2.0,0.33,16.0,6.0,1.0,14.0,0.0,42.25,11.54,5625.43,0.16,91.0,0.09,312.52,487.54,1.0,5.0,9.0,12.0,0.15,40.0,51.0,26.0,15.0,40.0,50.0,16.0,TRUE
8.0,3.0,0.0,0.0,0.0,4.0,2.0,0.13,2.0,2.0,1.0,0.5,7.0,1.0,0.0,16.0,0.0,39.81,13.88,7671.65,0.18,119.0,0.07,426.2,552.62,0.5,1.0,2.0,7.0,0.08,59.0,60.0,17.0,8.0,25.0,0.0,16.0,FALSE
1.0,9.0,4.0,4.0,0.0,8.0,6.0,0.17,4.0,2.0,4.0,0.67,20.0,3.0,0.4,31.0,1.0,42.06,21.68,19763.62,0.3,157.0,0.05,1097.98,911.75,0.5,2.0,4.0,16.0,0.16,67.0,90.0,34.0,22.0,37.0,11.43,35.0,TRUE
1.0,19.0,3.0,0.0,0.0,30.0,10.0,0.77,12.0,2.5,5.0,0.5,35.0,6.0,0.56,13.0,3.0,19.75,20.46,8269.85,0.13,85.0,0.05,459.44,404.17,0.6,9.0,15.0,27.0,0.67,38.0,47.0,13.0,14.0,15.0,0.0,13.0,FALSE
11.0,13.0,3.0,9.0,9.0,24.0,7.0,0.23,12.0,2.0,4.0,0.57,25.0,1.0,0.0,22.0,1.0,49.25,15.23,11417.37,0.25,135.0,0.07,634.3,749.87,0.14,6.0,12.0,20.0,0.13,59.0,76.0,31.0,16.0,52.0,45.0,31.0,TRUE
12.0,3.0,9.0,2.0,18.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,14.0,1.0,0.0,13.0,1.0,61.47,4.05,1009.6,0.08,53.0,0.25,56.09,249.12,0.5,1.0,2.0,14.0,0.04,22.0,31.0,19.0,7.0,46.0,60.61,15.0,TRUE
28.0,31.0,6.0,5.0,35.0,54.0,16.0,0.16,24.0,2.25,9.0,0.56,59.0,8.0,0.47,97.0,2.0,142.15,18.84,50427.99,0.89,389.0,0.05,2801.56,2677.35,0.5,15.0,27.0,45.0,0.1,174.0,215.0,97.0,21.0,166.0,29.2,102.0,TRUE
15.0,9.0,3.0,5.0,37.0,16.0,5.0,0.21,8.0,2.0,4.0,0.8,19.0,4.0,0.75,19.0,3.0,33.28,15.94,8459.67,0.18,95.0,0.06,469.98,530.57,0.8,4.0,8.0,16.0,0.06,41.0,54.0,27.0,21.0,77.0,68.85,24.0,TRUE
12.0,5.0,3.0,2.0,8.0,8.0,3.0,0.23,4.0,2.0,2.0,0.67,13.0,1.0,0.0,11.0,2.0,31.59,11.45,4145.3,0.12,68.0,0.09,230.29,361.89,0.33,2.0,4.0,12.0,0.09,28.0,40.0,22.0,18.0,34.0,47.62,13.0,FALSE
45.0,50.0,9.0,42.0,27.0,88.0,27.0,0.16,44.0,2.0,11.0,0.41,121.0,1.0,0.0,122.0,0.0,106.48,59.27,374043.26,2.1,863.0,0.02,20780.18,6311.02,0.04,22.0,44.0,96.0,0.11,405.0,458.0,123.0,36.0,237.0,36.13,164.0,TRUE
8.0,3.0,4.0,0.0,17.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,9.0,1.0,0.0,12.0,0.0,24.49,6.0,881.67,0.05,34.0,0.17,48.98,146.95,0.5,1.0,2.0,9.0,0.05,12.0,22.0,10.0,10.0,38.0,58.62,12.0,FALSE
15.0,13.0,3.0,4.0,11.0,22.0,7.0,0.28,10.0,2.2,4.0,0.57,25.0,4.0,0.5,21.0,0.0,47.71,15.97,12167.64,0.25,135.0,0.06,675.98,761.92,0.57,6.0,11.0,20.0,0.13,62.0,73.0,33.0,17.0,52.0,41.67,25.0,TRUE
0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,3.0,15.94,10.29,1686.86,0.05,41.0,0.1,93.71,164.0,1.0,0.0,0.0,2.0,0.09,16.0,25.0,7.0,9.0,11.0,30.0,8.0,FALSE
4.0,8.0,0.0,6.0,0.0,0.0,7.0,0.39,0.0,0.0,1.0,0.14,15.0,1.0,0.0,12.0,3.0,18.16,18.0,5884.2,0.11,68.0,0.06,326.9,326.9,0.14,0.0,0.0,10.0,0.3,20.0,48.0,10.0,18.0,23.0,33.33,18.0,TRUE
6.0,3.0,6.0,2.0,9.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,11.0,1.0,0.0,10.0,0.0,40.52,5.75,1339.69,0.08,49.0,0.17,74.43,232.99,0.5,1.0,2.0,11.0,0.07,23.0,26.0,18.0,9.0,28.0,52.38,12.0,TRUE
12.0,3.0,5.0,1.0,14.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,10.0,1.0,0.0,9.0,1.0,33.92,9.38,2981.4,0.11,62.0,0.11,165.63,318.02,0.5,1.0,2.0,10.0,0.05,25.0,37.0,20.0,15.0,37.0,62.5,10.0,FALSE
4.0,3.0,1.0,1.0,9.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,5.0,1.0,0.0,6.0,1.0,15.02,5.71,490.5,0.03,21.0,0.18,27.25,85.84,0.5,1.0,2.0,5.0,0.1,8.0,13.0,7.0,10.0,21.0,62.5,7.0,FALSE
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.33,4.0,2.0,1.0,0.33,10.0,1.0,0.0,9.0,1.0,10.4,11.0,1258.94,0.04,28.0,0.09,69.94,114.45,0.33,2.0,4.0,9.0,0.27,12.0,16.0,6.0,11.0,11.0,0.0,9.0,FALSE
33.0,33.0,6.0,6.0,23.0,58.0,17.0,0.24,26.0,2.23,9.0,0.53,74.0,5.0,0.25,65.0,0.0,93.54,34.45,111016.34,1.07,478.0,0.03,6167.57,3222.42,0.29,16.0,29.0,59.0,0.13,226.0,252.0,82.0,25.0,128.0,30.85,71.0,TRUE
7.0,1.0,1.0,0.0,19.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,9.05,2.0,36.19,0.01,7.0,0.5,2.0,18.09,1.0,0.0,0.0,3.0,0.03,2.0,5.0,2.0,4.0,30.0,86.36,3.0,TRUE
9.0,13.0,3.0,3.0,1.0,24.0,7.0,0.23,12.0,2.0,4.0,0.57,30.0,4.0,0.5,28.0,3.0,51.63,11.64,6990.82,0.2,107.0,0.09,388.38,600.77,0.57,6.0,12.0,25.0,0.17,48.0,59.0,33.0,16.0,42.0,12.5,31.0,FALSE
4.0,5.0,1.0,0.0,0.0,6.0,3.0,0.3,2.0,3.0,1.0,0.33,9.0,1.0,0.0,10.0,2.0,18.38,11.23,2316.45,0.07,45.0,0.09,128.69,206.32,0.33,2.0,3.0,8.0,0.2,19.0,26.0,11.0,13.0,15.0,0.0,10.0,TRUE
10.0,7.0,2.0,1.0,3.0,14.0,4.0,0.33,6.0,2.33,3.0,0.75,14.0,1.0,0.0,11.0,0.0,23.9,19.68,9260.7,0.16,91.0,0.05,514.48,470.46,0.25,4.0,7.0,12.0,0.15,44.0,47.0,19.0,17.0,26.0,26.67,12.0,TRUE
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.67,2.0,2.0,1.0,0.5,6.0,1.0,0.0,3.0,2.0,5.0,6.0,180.0,0.01,10.0,0.17,10.0,30.0,0.5,1.0,2.0,6.0,0.5,4.0,6.0,2.0,6.0,4.0,0.0,3.0,FALSE
6.0,3.0,6.0,1.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,10.0,1.0,0.0,10.0,1.0,31.9,6.9,1518.54,0.07,48.0,0.14,84.36,220.08,0.5,1.0,2.0,10.0,0.11,23.0,25.0,15.0,9.0,18.0,9.09,11.0,TRUE
1.0,13.0,3.0,0.0,0.0,24.0,7.0,0.33,12.0,2.0,6.0,0.86,32.0,1.0,0.0,21.0,0.0,40.75,21.69,19168.66,0.29,160.0,0.05,1064.93,883.77,0.14,6.0,12.0,27.0,0.3,74.0,86.0,29.0,17.0,23.0,0.0,21.0,FALSE
26.0,5.0,4.0,0.0,4.0,8.0,3.0,0.07,4.0,2.0,3.0,1.0,15.0,1.0,0.0,41.0,1.0,46.77,30.69,44054.95,0.48,243.0,0.03,2447.5,1435.37,0.33,2.0,4.0,14.0,0.04,114.0,129.0,39.0,21.0,72.0,8.89,41.0,TRUE
11.0,5.0,1.0,2.0,8.0,10.0,3.0,0.25,4.0,2.5,2.0,0.67,10.0,1.0,0.0,10.0,1.0,18.53,11.67,2522.57,0.07,46.0,0.09,140.14,216.22,0.33,3.0,5.0,9.0,0.09,20.0,26.0,12.0,14.0,32.0,50.0,12.0,FALSE
2.0,11.0,4.0,1.0,0.0,20.0,6.0,0.33,10.0,2.0,5.0,0.83,26.0,3.0,0.4,17.0,2.0,36.89,9.89,3605.18,0.12,70.0,0.1,200.29,364.66,0.5,5.0,10.0,22.0,0.29,29.0,41.0,22.0,15.0,21.0,5.56,18.0,FALSE
3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,10.57,3.0,95.1,0.01,10.0,0.33,5.28,31.7,1.0,0.0,0.0,3.0,0.14,3.0,7.0,3.0,6.0,7.0,0.0,3.0,FALSE
18.0,13.0,1.0,4.0,11.0,20.0,7.0,0.39,8.0,2.5,2.0,0.29,23.0,4.0,0.5,14.0,2.0,33.36,14.26,6783.7,0.16,90.0,0.07,376.87,475.69,0.57,6.0,10.0,18.0,0.15,41.0,49.0,23.0,16.0,48.0,51.72,18.0,TRUE
7.0,11.0,3.0,3.0,5.0,20.0,6.0,0.15,10.0,2.0,5.0,0.83,27.0,1.0,0.0,37.0,1.0,33.65,18.75,11829.4,0.21,117.0,0.05,657.19,630.9,0.17,5.0,10.0,23.0,0.11,50.0,67.0,24.0,18.0,53.0,17.78,40.0,FALSE
2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,1.0,0.0,0.0,3.0,0.14,2.0,4.0,2.0,4.0,7.0,25.0,3.0,FALSE
6.0,3.0,6.0,1.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,10.0,1.0,0.0,10.0,1.0,31.9,6.9,1518.54,0.07,48.0,0.14,84.36,220.08,0.5,1.0,2.0,10.0,0.11,23.0,25.0,15.0,9.0,18.0,9.09,11.0,TRUE
4.0,1.0,5.0,0.0,3.0,0.0,1.0,0.08,0.0,0.0,1.0,1.0,11.0,1.0,0.0,13.0,0.0,67.62,19.89,26764.46,0.45,236.0,0.05,1486.91,1345.3,1.0,0.0,0.0,12.0,0.05,108.0,128.0,38.0,14.0,21.0,18.75,13.0,FALSE
16.0,11.0,3.0,1.0,0.0,0.0,10.0,0.17,0.0,0.0,5.0,0.5,27.0,1.0,0.0,59.0,1.0,52.89,19.19,19475.55,0.34,174.0,0.05,1081.97,1014.92,0.1,0.0,0.0,19.0,0.13,71.0,103.0,37.0,20.0,77.0,1.67,60.0,TRUE
2.0,7.0,1.0,2.0,0.0,10.0,4.0,0.17,4.0,2.5,2.0,0.5,13.0,4.0,1.0,21.0,5.0,28.27,9.69,2655.57,0.09,59.0,0.1,147.53,273.99,1.0,3.0,5.0,11.0,0.15,21.0,38.0,13.0,12.0,26.0,8.7,23.0,TRUE
6.0,5.0,1.0,0.0,0.0,8.0,3.0,0.21,4.0,2.0,1.0,0.33,10.0,1.0,0.0,14.0,2.0,19.1,11.92,2711.63,0.08,49.0,0.08,150.65,227.55,0.33,2.0,4.0,9.0,0.14,22.0,27.0,12.0,13.0,21.0,0.0,14.0,FALSE
19.0,21.0,4.0,8.0,4.0,28.0,11.0,0.29,8.0,3.5,5.0,0.45,34.0,10.0,0.9,30.0,1.0,78.46,12.52,12301.89,0.33,165.0,0.08,683.44,982.44,0.91,10.0,22.0,25.0,0.18,72.0,93.0,46.0,16.0,62.0,28.57,38.0,TRUE
4.0,7.0,1.0,0.0,0.0,8.0,4.0,0.4,2.0,4.0,1.0,0.25,11.0,1.0,0.0,10.0,2.0,22.22,11.0,2688.65,0.08,52.0,0.09,149.37,244.42,0.25,3.0,4.0,9.0,0.27,22.0,30.0,13.0,13.0,15.0,0.0,10.0,TRUE
13.0,7.0,5.0,5.0,5.0,12.0,4.0,0.14,6.0,2.0,4.0,1.0,17.0,1.0,0.0,24.0,1.0,50.97,10.6,5730.99,0.18,99.0,0.09,318.39,540.48,0.25,3.0,6.0,15.0,0.08,41.0,58.0,29.0,15.0,48.0,29.41,29.0,TRUE
0.0,5.0,0.0,0.0,0.0,6.0,3.0,0.6,2.0,3.0,1.0,0.33,7.0,3.0,1.0,5.0,1.0,13.11,4.8,301.96,0.02,17.0,0.21,16.78,62.91,1.0,2.0,3.0,6.0,0.5,6.0,11.0,5.0,8.0,6.0,0.0,5.0,FALSE
3.0,5.0,3.0,0.0,0.0,6.0,3.0,0.33,2.0,3.0,3.0,1.0,10.0,1.0,0.0,9.0,0.0,17.03,14.0,3337.85,0.08,52.0,0.07,185.44,238.42,0.33,2.0,3.0,9.0,0.23,20.0,32.0,10.0,14.0,13.0,0.0,9.0,FALSE
4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1.0,1.0,2.0,1.0,0.0,20.0,0.0,100.47,7.44,5568.01,0.25,137.0,0.13,309.33,747.94,1.0,0.0,0.0,3.0,0.04,67.0,70.0,36.0,8.0,25.0,0.0,20.0,TRUE
4.0,15.0,1.0,1.0,1.0,26.0,8.0,0.38,12.0,2.17,2.0,0.25,32.0,4.0,0.43,20.0,1.0,15.74,26.13,10742.56,0.14,83.0,0.04,596.81,411.2,0.5,7.0,13.0,26.0,0.3,33.0,50.0,12.0,19.0,27.0,9.09,21.0,FALSE
10.0,13.0,2.0,2.0,5.0,22.0,7.0,0.39,10.0,2.2,3.0,0.43,22.0,1.0,0.0,16.0,3.0,42.41,15.45,10128.75,0.22,124.0,0.06,562.71,655.39,0.14,6.0,11.0,17.0,0.21,40.0,84.0,22.0,17.0,34.0,30.43,18.0,FALSE
14.0,1.0,5.0,0.0,21.0,0.0,1.0,0.08,0.0,0.0,1.0,1.0,8.0,1.0,0.0,12.0,0.0,45.11,4.94,1101.41,0.07,48.0,0.2,61.19,222.91,1.0,0.0,0.0,9.0,0.02,21.0,27.0,17.0,8.0,48.0,63.64,12.0,FALSE
21.0,89.0,5.0,6.0,1.0,176.0,45.0,0.61,88.0,2.0,3.0,0.07,266.0,1.0,0.0,68.0,1.0,318.29,36.8,430930.48,3.9,1588.0,0.03,23940.58,11711.56,0.02,44.0,88.0,223.0,0.46,645.0,943.0,149.0,17.0,97.0,9.33,74.0,TRUE
1.0,13.0,4.0,0.0,1.0,16.0,7.0,0.47,4.0,4.0,6.0,0.86,21.0,7.0,1.0,15.0,0.0,26.3,11.7,3599.75,0.1,64.0,0.09,199.99,307.67,1.0,6.0,8.0,16.0,0.39,27.0,37.0,15.0,13.0,18.0,6.25,15.0,FALSE
22.0,13.0,7.0,10.0,0.0,22.0,7.0,0.16,10.0,2.2,6.0,0.86,28.0,4.0,0.5,33.0,1.0,71.6,13.86,13750.99,0.33,166.0,0.07,763.94,992.23,0.57,6.0,11.0,23.0,0.11,75.0,91.0,46.0,17.0,66.0,23.26,43.0,TRUE
35.0,32.0,11.0,1.0,2.0,36.0,21.0,0.22,16.0,2.25,15.0,0.71,74.0,4.0,0.15,93.0,1.0,55.18,32.0,56505.09,0.59,272.0,0.03,3139.17,1765.78,0.19,10.0,18.0,55.0,0.16,116.0,156.0,58.0,32.0,132.0,3.13,94.0,TRUE
18.0,42.0,11.0,4.0,10.0,52.0,26.0,0.18,24.0,2.17,20.0,0.77,107.0,11.0,0.4,139.0,0.0,120.55,35.67,153359.58,1.43,583.0,0.03,8519.98,4299.65,0.42,14.0,26.0,83.0,0.14,267.0,316.0,131.0,35.0,182.0,9.15,143.0,TRUE
2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,16.72,30.0,15048.53,0.17,145.0,0.03,836.03,501.62,1.0,0.0,0.0,2.0,0.08,72.0,73.0,6.0,5.0,13.0,0.0,10.0,FALSE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,FALSE
4.0,9.0,5.0,0.0,2.0,16.0,5.0,0.25,8.0,2.0,5.0,1.0,20.0,1.0,0.0,20.0,5.0,57.48,8.0,3678.64,0.15,87.0,0.13,204.37,459.83,0.2,4.0,8.0,17.0,0.19,36.0,51.0,27.0,12.0,27.0,9.09,20.0,FALSE
15.0,15.0,2.0,2.0,12.0,22.0,8.0,0.31,8.0,2.75,3.0,0.38,24.0,5.0,0.57,24.0,1.0,29.28,26.67,20818.63,0.26,143.0,0.04,1156.59,780.7,0.63,7.0,11.0,18.0,0.15,64.0,79.0,24.0,20.0,54.0,36.84,26.0,FALSE
13.0,9.0,7.0,1.0,42.0,16.0,5.0,0.1,8.0,2.0,3.0,0.6,33.0,1.0,0.0,50.0,3.0,106.51,20.0,42604.83,0.71,325.0,0.05,2366.93,2130.24,0.2,4.0,8.0,30.0,0.05,148.0,177.0,74.0,20.0,107.0,46.24,51.0,TRUE
4.0,17.0,1.0,0.0,0.0,32.0,9.0,0.38,16.0,2.0,1.0,0.11,35.0,1.0,0.0,24.0,2.0,35.36,17.72,11106.15,0.21,129.0,0.06,617.01,626.68,0.11,8.0,16.0,28.0,0.31,58.0,71.0,18.0,11.0,29.0,0.0,24.0,TRUE
11.0,7.0,3.0,1.0,2.0,12.0,4.0,0.14,6.0,2.0,2.0,0.5,20.0,1.0,0.0,27.0,1.0,49.99,17.26,14890.23,0.29,160.0,0.06,827.24,862.77,0.25,3.0,6.0,18.0,0.1,77.0,83.0,29.0,13.0,42.0,10.0,28.0,FALSE
3.0,17.0,0.0,17.0,0.0,32.0,9.0,0.47,16.0,2.0,1.0,0.11,33.0,1.0,0.0,2.0,1.0,76.91,15.85,19327.77,0.41,222.0,0.06,1073.76,1219.19,0.11,8.0,16.0,26.0,0.39,98.0,124.0,34.0,11.0,23.0,89.47,19.0,TRUE
2.0,5.0,1.0,0.0,0.0,8.0,3.0,0.3,4.0,2.0,1.0,0.33,11.0,1.0,0.0,10.0,1.0,10.25,21.0,4519.69,0.07,49.0,0.05,251.09,215.22,0.33,2.0,4.0,10.0,0.23,21.0,28.0,7.0,14.0,13.0,0.0,10.0,FALSE
14.0,11.0,1.0,0.0,4.0,20.0,6.0,0.3,10.0,2.0,4.0,0.67,27.0,1.0,0.0,20.0,0.0,51.1,12.22,7632.82,0.21,119.0,0.08,424.05,624.5,0.17,5.0,10.0,23.0,0.15,60.0,59.0,27.0,11.0,39.0,16.67,20.0,TRUE
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,6.0,1.0,0.0,11.0,1.0,21.78,5.85,745.51,0.04,30.0,0.17,41.42,127.44,0.5,1.0,2.0,6.0,0.17,13.0,17.0,10.0,9.0,12.0,0.0,11.0,FALSE
4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,17.27,2.5,107.96,0.01,13.0,0.4,6.0,43.19,1.0,0.0,0.0,4.0,0.11,5.0,8.0,5.0,5.0,9.0,0.0,4.0,TRUE
48.0,5.0,8.0,2.0,26.0,6.0,3.0,0.06,2.0,3.0,2.0,0.67,16.0,3.0,1.0,51.0,0.0,173.7,9.4,15334.09,0.54,256.0,0.11,851.89,1632.01,1.0,2.0,3.0,15.0,0.02,123.0,133.0,72.0,11.0,128.0,35.44,53.0,TRUE
10.0,5.0,2.0,1.0,8.0,8.0,3.0,0.3,4.0,2.0,1.0,0.33,12.0,1.0,0.0,9.0,0.0,33.57,11.0,4062.39,0.12,72.0,0.09,225.69,369.31,0.33,2.0,4.0,11.0,0.1,33.0,39.0,21.0,14.0,29.0,50.0,10.0,FALSE
13.0,19.0,2.0,3.0,13.0,34.0,10.0,0.19,16.0,2.13,4.0,0.4,38.0,1.0,0.0,49.0,0.0,61.44,21.27,27799.05,0.44,217.0,0.05,1544.39,1306.85,0.1,9.0,17.0,30.0,0.13,103.0,114.0,46.0,19.0,79.0,24.62,52.0,TRUE
30.0,21.0,7.0,7.0,27.0,40.0,11.0,0.21,20.0,2.0,5.0,0.45,49.0,7.0,0.6,46.0,3.0,58.55,21.92,28134.83,0.43,222.0,0.05,1563.05,1283.46,0.64,10.0,20.0,40.0,0.1,98.0,124.0,38.0,17.0,111.0,42.5,53.0,TRUE
7.0,1.0,4.0,2.0,0.0,0.0,1.0,0.11,0.0,0.0,1.0,1.0,5.0,1.0,0.0,7.0,1.0,26.79,4.67,583.43,0.04,32.0,0.21,32.4,125.02,1.0,0.0,0.0,6.0,0.06,14.0,18.0,9.0,6.0,17.0,22.22,9.0,TRUE
7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,1.0,92.81,5.95,3285.6,0.18,106.0,0.17,182.53,552.2,1.0,0.0,0.0,2.0,0.05,51.0,55.0,30.0,7.0,19.0,0.0,11.0,TRUE
9.0,9.0,1.0,5.0,12.0,10.0,5.0,0.29,2.0,5.0,2.0,0.4,14.0,5.0,1.0,12.0,1.0,24.99,11.61,3366.63,0.1,61.0,0.09,187.04,290.05,1.0,4.0,5.0,11.0,0.21,25.0,36.0,14.0,13.0,24.0,58.62,17.0,TRUE
0.0,15.0,1.0,0.0,0.0,0.0,14.0,0.45,0.0,0.0,14.0,1.0,29.0,1.0,0.0,31.0,1.0,46.4,12.86,7669.86,0.2,108.0,0.08,426.1,596.54,0.07,0.0,0.0,17.0,0.44,40.0,68.0,28.0,18.0,32.0,0.0,31.0,FALSE
16.0,27.0,5.0,1.0,1.0,32.0,15.0,0.23,14.0,2.29,8.0,0.53,49.0,7.0,0.43,65.0,1.0,44.88,33.62,50731.38,0.5,233.0,0.03,2818.41,1508.85,0.47,9.0,16.0,36.0,0.18,99.0,134.0,53.0,36.0,84.0,2.99,66.0,TRUE
20.0,14.0,1.0,9.0,22.0,16.0,9.0,0.19,8.0,2.0,2.0,0.22,29.0,1.0,0.0,38.0,2.0,16.23,147.53,353307.23,0.8,447.0,0.01,19628.18,2394.83,0.11,4.0,8.0,22.0,0.1,209.0,238.0,17.0,24.0,90.0,44.93,47.0,FALSE
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,3.0,0.17,2.0,3.0,2.0,3.0,6.0,0.0,3.0,FALSE
5.0,3.0,2.0,0.0,0.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,6.0,1.0,0.0,10.0,1.0,16.18,6.43,668.57,0.03,26.0,0.16,37.14,104.0,0.5,1.0,2.0,6.0,0.13,10.0,16.0,7.0,9.0,16.0,0.0,10.0,FALSE
53.0,21.0,5.0,12.0,22.0,38.0,11.0,0.13,18.0,2.11,8.0,0.73,52.0,4.0,0.3,73.0,0.0,132.29,22.53,67179.31,0.99,444.0,0.04,3732.18,2981.13,0.36,10.0,19.0,43.0,0.07,204.0,240.0,86.0,19.0,161.0,31.78,85.0,TRUE
20.0,11.0,9.0,4.0,17.0,18.0,6.0,0.32,8.0,2.25,5.0,0.83,24.0,1.0,0.0,15.0,1.0,55.47,8.07,3611.37,0.15,83.0,0.12,200.63,447.56,0.17,5.0,9.0,20.0,0.11,36.0,47.0,29.0,13.0,57.0,58.33,19.0,TRUE
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,11.16,3.12,108.97,0.01,11.0,0.32,6.05,34.87,1.0,0.0,0.0,3.0,0.2,5.0,6.0,4.0,5.0,5.0,0.0,4.0,FALSE
