LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
6.0,1.0,2.0,0.0,2.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,3.0,1.0,0.0,8.0,1.0,25.29,7.22,1319.22,0.06,43.0,0.14,73.29,182.66,1.0,0.0,0.0,4.0,0.06,13.0,30.0,9.0,10.0,18.0,20.0,8.0,FALSE
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,5.0,1.0,0.0,6.0,1.0,18.96,7.64,1105.39,0.05,32.0,0.13,61.41,144.75,0.5,1.0,2.0,5.0,0.25,14.0,18.0,11.0,12.0,8.0,0.0,6.0,FALSE
15.0,31.0,7.0,0.0,0.0,60.0,16.0,0.48,30.0,2.0,15.0,0.94,76.0,1.0,0.0,33.0,0.0,35.6,30.0,32042.61,0.36,230.0,0.03,1780.14,1068.09,0.06,15.0,30.0,62.0,0.3,65.0,165.0,13.0,12.0,54.0,0.0,33.0,FALSE
5.0,5.0,1.0,10.0,4.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,10.0,1.0,0.0,2.0,0.0,20.67,7.94,1304.74,0.05,38.0,0.13,72.49,164.23,0.33,2.0,4.0,9.0,0.13,13.0,25.0,9.0,11.0,23.0,87.5,12.0,TRUE
6.0,17.0,1.0,1.0,6.0,22.0,9.0,0.31,6.0,3.0,2.0,0.22,25.0,7.0,0.0,28.0,0.0,13.48,33.0,14676.46,0.15,97.0,0.03,815.36,444.74,0.78,8.0,11.0,18.0,0.21,33.0,64.0,8.0,16.0,43.0,20.0,29.0,TRUE
12.0,7.0,4.0,25.0,8.0,12.0,4.0,0.09,6.0,2.0,3.0,0.75,18.0,1.0,0.0,20.0,0.0,41.64,16.78,11718.04,0.23,141.0,0.06,651.0,698.54,0.25,3.0,6.0,16.0,0.06,61.0,80.0,20.0,11.0,67.0,62.26,45.0,TRUE
5.0,3.0,1.0,0.0,2.0,4.0,2.0,0.13,2.0,2.0,1.0,0.5,6.0,1.0,0.0,16.0,1.0,24.76,11.0,2995.56,0.09,62.0,0.09,166.42,272.32,0.5,1.0,2.0,6.0,0.08,20.0,42.0,10.0,11.0,25.0,11.11,16.0,FALSE
3.0,7.0,3.0,0.0,0.0,12.0,4.0,0.5,6.0,2.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,20.0,10.21,2087.05,0.07,49.0,0.1,115.95,204.33,0.25,3.0,6.0,14.0,0.24,13.0,36.0,7.0,11.0,17.0,0.0,8.0,FALSE
5.0,7.0,0.0,6.0,2.0,12.0,4.0,0.17,6.0,2.0,1.0,0.25,13.0,1.0,0.0,17.0,0.0,18.32,13.44,3312.04,0.08,57.0,0.07,184.0,246.35,0.25,3.0,6.0,11.0,0.13,22.0,35.0,9.0,11.0,32.0,32.0,23.0,TRUE
8.0,3.0,0.0,0.0,8.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,16.18,6.43,668.57,0.03,26.0,0.16,37.14,104.0,0.5,1.0,2.0,5.0,0.09,10.0,16.0,7.0,9.0,22.0,61.54,5.0,FALSE
1.0,9.0,4.0,0.0,0.0,0.0,5.0,0.5,0.0,0.0,4.0,0.8,21.0,1.0,0.0,10.0,0.0,23.26,11.69,3177.45,0.09,64.0,0.09,176.52,271.87,0.2,0.0,0.0,18.0,0.29,17.0,47.0,8.0,11.0,17.0,0.0,10.0,FALSE
3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,8.72,4.0,139.48,0.01,11.0,0.25,7.75,34.87,1.0,0.0,0.0,3.0,0.1,4.0,7.0,3.0,6.0,10.0,40.0,3.0,FALSE
18.0,15.0,5.0,7.0,11.0,26.0,8.0,0.14,12.0,2.0,4.0,0.5,33.0,1.0,0.0,51.0,0.0,28.26,46.75,61762.26,0.44,245.0,0.02,3431.24,1321.12,0.13,7.0,13.0,27.0,0.09,85.0,160.0,20.0,22.0,89.0,26.09,58.0,TRUE
11.0,3.0,1.0,0.0,4.0,4.0,2.0,0.1,2.0,2.0,1.0,0.5,7.0,1.0,0.0,21.0,0.0,22.1,19.17,8119.88,0.14,95.0,0.05,451.1,423.65,0.5,1.0,2.0,7.0,0.05,46.0,49.0,12.0,10.0,38.0,16.0,21.0,FALSE
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,20.0,3.0,20.26,91.87,171052.56,0.62,489.0,0.01,9502.92,1861.8,1.0,0.0,0.0,2.0,0.04,245.0,244.0,8.0,6.0,27.0,4.76,20.0,FALSE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,2.0,0.2,1.0,3.0,1.0,3.0,5.0,0.0,2.0,FALSE
4.0,11.0,3.0,0.0,0.0,18.0,6.0,0.5,8.0,2.0,3.0,0.5,22.0,6.0,1.0,12.0,0.0,17.88,18.4,6054.17,0.11,70.0,0.05,336.34,329.03,1.0,5.0,9.0,18.0,0.27,23.0,47.0,10.0,16.0,22.0,0.0,12.0,FALSE
2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,15.5,7.5,872.01,0.04,35.0,0.13,48.44,116.27,1.0,0.0,0.0,2.0,0.1,10.0,25.0,4.0,6.0,10.0,33.33,5.0,TRUE
5.0,33.0,2.0,7.0,6.0,58.0,17.0,0.27,26.0,2.0,7.0,0.41,69.0,9.0,0.0,55.0,1.0,34.37,67.83,158152.05,0.78,409.0,0.01,8786.22,2331.48,0.53,16.0,29.0,54.0,0.23,185.0,224.0,30.0,22.0,75.0,19.12,62.0,FALSE
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,2.0,0.67,11.0,1.0,0.0,6.0,0.0,18.13,7.5,1020.0,0.05,34.0,0.13,56.67,136.0,0.33,0.0,0.0,10.0,0.23,9.0,25.0,6.0,10.0,13.0,0.0,6.0,FALSE
10.0,15.0,2.0,23.0,5.0,28.0,8.0,0.16,14.0,2.0,3.0,0.38,36.0,1.0,0.0,27.0,1.0,34.3,29.36,29575.64,0.34,188.0,0.03,1643.09,1007.22,0.13,7.0,14.0,30.0,0.12,68.0,120.0,22.0,19.0,67.0,50.91,50.0,TRUE
12.0,15.0,0.0,3.0,12.0,0.0,8.0,0.21,0.0,0.0,1.0,0.13,30.0,5.0,0.0,36.0,0.0,42.42,18.67,14780.96,0.26,152.0,0.05,821.16,791.84,0.63,0.0,0.0,24.0,0.12,49.0,103.0,21.0,16.0,65.0,29.41,39.0,FALSE
8.0,3.0,7.0,0.0,8.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,11.0,1.0,0.0,13.0,0.0,35.04,3.85,519.3,0.04,33.0,0.26,28.85,134.89,0.5,1.0,2.0,11.0,0.06,11.0,22.0,10.0,7.0,31.0,38.1,13.0,TRUE
6.0,3.0,1.0,1.0,1.0,4.0,2.0,0.12,2.0,2.0,1.0,0.5,7.0,1.0,0.0,16.0,1.0,23.3,10.39,2514.4,0.08,56.0,0.1,139.69,242.03,0.5,1.0,2.0,7.0,0.08,17.0,39.0,9.0,11.0,26.0,11.11,17.0,TRUE
0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,1.0,0.33,7.0,3.0,1.0,5.0,1.0,13.11,4.8,301.96,0.02,17.0,0.21,16.78,62.91,1.0,0.0,0.0,6.0,0.5,6.0,11.0,5.0,8.0,6.0,0.0,5.0,FALSE
40.0,11.0,2.0,10.0,27.0,18.0,6.0,0.12,8.0,2.0,5.0,0.83,23.0,6.0,1.0,42.0,1.0,33.65,30.68,31677.57,0.34,194.0,0.03,1759.86,1032.45,1.0,5.0,9.0,19.0,0.05,75.0,119.0,22.0,18.0,120.0,46.84,52.0,FALSE
33.0,16.0,9.0,12.0,23.0,16.0,10.0,0.23,6.0,2.0,8.0,0.8,33.0,5.0,0.0,32.0,0.0,43.97,20.29,18111.12,0.3,153.0,0.05,1006.17,892.43,0.5,5.0,8.0,25.0,0.1,60.0,93.0,34.0,23.0,102.0,52.24,44.0,FALSE
3.0,3.0,0.0,2.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,10.38,9.9,1017.71,0.03,27.0,0.1,56.54,102.8,0.5,1.0,2.0,6.0,0.15,11.0,16.0,5.0,9.0,13.0,25.0,8.0,TRUE
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,13.32,3.5,163.12,0.02,13.0,0.29,9.06,46.6,1.0,0.0,0.0,3.0,0.14,5.0,8.0,5.0,7.0,7.0,0.0,5.0,FALSE
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,2.0,0.67,11.0,1.0,0.0,6.0,0.0,18.13,7.5,1020.0,0.05,34.0,0.13,56.67,136.0,0.33,0.0,0.0,10.0,0.23,9.0,25.0,6.0,10.0,13.0,0.0,6.0,FALSE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,FALSE
13.0,1.0,6.0,1.0,6.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,7.0,1.0,0.0,7.0,0.0,29.83,3.89,451.11,0.04,29.0,0.26,25.06,116.0,1.0,0.0,0.0,8.0,0.03,10.0,19.0,9.0,7.0,29.0,50.0,8.0,TRUE
7.0,3.0,0.0,7.0,4.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,3.0,15.69,10.29,1660.33,0.05,38.0,0.1,92.24,161.42,0.5,1.0,2.0,6.0,0.07,12.0,26.0,7.0,12.0,27.0,68.75,12.0,TRUE
3.0,7.0,3.0,0.0,0.0,12.0,4.0,0.5,6.0,2.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,21.13,9.29,1821.84,0.07,48.0,0.11,101.21,196.2,0.25,3.0,6.0,14.0,0.24,13.0,35.0,7.0,10.0,17.0,0.0,8.0,FALSE
19.0,17.0,10.0,14.0,10.0,28.0,9.0,0.19,12.0,2.0,6.0,0.67,36.0,1.0,0.0,33.0,0.0,53.47,15.83,13404.4,0.28,157.0,0.06,744.69,846.59,0.11,8.0,14.0,29.0,0.12,57.0,100.0,27.0,15.0,78.0,42.11,47.0,TRUE
4.0,7.0,0.0,1.0,3.0,12.0,4.0,0.21,6.0,2.0,1.0,0.25,14.0,1.0,0.0,18.0,0.0,10.95,15.79,2728.99,0.06,40.0,0.06,151.61,172.88,0.25,3.0,6.0,12.0,0.14,17.0,23.0,7.0,13.0,28.0,18.18,19.0,TRUE
1.0,7.0,2.0,0.0,0.0,0.0,4.0,0.4,0.0,0.0,3.0,0.75,17.0,4.0,1.0,10.0,1.0,14.59,15.89,3684.48,0.08,52.0,0.06,204.69,231.89,1.0,0.0,0.0,15.0,0.31,22.0,30.0,9.0,13.0,13.0,0.0,10.0,FALSE
4.0,6.0,1.0,8.0,0.0,4.0,4.0,0.09,2.0,2.0,2.0,0.5,15.0,1.0,0.0,37.0,1.0,35.88,23.06,19076.12,0.28,164.0,0.04,1059.78,827.28,0.25,1.0,2.0,13.0,0.08,49.0,115.0,17.0,16.0,51.0,17.78,45.0,TRUE
1.0,5.0,2.0,0.0,0.0,6.0,3.0,0.23,2.0,3.0,2.0,0.67,9.0,3.0,1.0,13.0,0.0,20.14,10.5,2220.96,0.07,45.0,0.1,123.39,211.52,1.0,2.0,3.0,8.0,0.19,18.0,27.0,12.0,14.0,16.0,0.0,13.0,FALSE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,12.06,1.5,27.14,0.01,7.0,0.67,1.51,18.09,1.0,0.0,0.0,2.0,0.25,3.0,4.0,3.0,3.0,4.0,0.0,2.0,FALSE
6.0,3.0,1.0,1.0,4.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,5.0,1.0,0.0,12.0,0.0,18.1,9.63,1676.34,0.06,41.0,0.1,93.13,174.17,0.5,1.0,2.0,5.0,0.08,14.0,27.0,8.0,11.0,25.0,29.41,13.0,TRUE
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,11.63,2.0,46.53,0.01,9.0,0.5,2.58,23.26,1.0,0.0,0.0,4.0,0.2,4.0,5.0,3.0,3.0,5.0,0.0,3.0,FALSE
4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,1.0,18.28,7.5,1027.99,0.05,36.0,0.13,57.11,137.06,1.0,0.0,0.0,3.0,0.07,15.0,21.0,7.0,7.0,14.0,12.5,7.0,FALSE
17.0,7.0,4.0,4.0,11.0,12.0,4.0,0.15,6.0,2.0,3.0,0.75,20.0,1.0,0.0,23.0,0.0,18.2,36.93,24819.33,0.22,130.0,0.03,1378.85,672.09,0.25,3.0,6.0,18.0,0.07,47.0,83.0,14.0,22.0,57.0,39.47,27.0,TRUE
0.0,12.0,1.0,3.0,0.0,14.0,7.0,0.44,6.0,2.0,2.0,0.29,19.0,5.0,0.0,13.0,2.0,22.03,12.0,3172.85,0.09,55.0,0.08,176.27,264.4,0.71,4.0,7.0,14.0,0.39,18.0,37.0,12.0,16.0,18.0,18.75,16.0,FALSE
14.0,9.0,1.0,6.0,12.0,16.0,5.0,0.13,8.0,2.0,2.0,0.4,18.0,1.0,0.0,32.0,0.0,16.9,44.55,33544.41,0.25,152.0,0.02,1863.58,753.04,0.2,4.0,8.0,15.0,0.08,49.0,103.0,11.0,20.0,66.0,36.0,38.0,TRUE
2.0,1.0,2.0,4.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,16.78,6.29,663.06,0.04,27.0,0.16,36.84,105.49,1.0,0.0,0.0,4.0,0.1,11.0,16.0,7.0,8.0,10.0,66.67,6.0,FALSE
6.0,5.0,1.0,1.0,2.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,11.0,1.0,0.0,14.0,0.0,12.24,14.57,2599.73,0.06,42.0,0.07,144.43,178.41,0.33,2.0,4.0,10.0,0.12,17.0,25.0,7.0,12.0,25.0,17.65,15.0,TRUE
15.0,6.0,1.0,0.0,6.0,0.0,5.0,0.17,0.0,0.0,5.0,1.0,16.0,1.0,0.0,30.0,1.0,25.36,25.88,16988.95,0.22,126.0,0.04,943.83,656.39,0.2,0.0,0.0,13.0,0.09,44.0,82.0,17.0,20.0,53.0,16.67,30.0,FALSE
5.0,7.0,1.0,21.0,1.0,12.0,4.0,0.1,6.0,2.0,1.0,0.25,15.0,1.0,0.0,20.0,1.0,42.54,15.53,10260.06,0.22,136.0,0.06,570.0,660.69,0.25,3.0,6.0,13.0,0.08,44.0,92.0,17.0,12.0,49.0,52.38,41.0,TRUE
4.0,13.0,1.0,9.0,0.0,18.0,7.0,0.26,6.0,3.0,4.0,0.57,25.0,7.0,1.0,18.0,1.0,18.44,22.5,9335.36,0.14,96.0,0.04,518.63,414.91,1.0,6.0,9.0,20.0,0.21,30.0,66.0,8.0,12.0,33.0,33.33,27.0,TRUE
14.0,13.0,3.0,3.0,12.0,24.0,7.0,0.17,12.0,2.0,4.0,0.57,28.0,1.0,0.0,39.0,1.0,22.53,28.41,18190.55,0.21,122.0,0.04,1010.59,640.25,0.14,6.0,12.0,23.0,0.1,46.0,76.0,17.0,21.0,70.0,27.78,42.0,TRUE
23.0,9.0,4.0,5.0,11.0,16.0,5.0,0.12,8.0,2.0,5.0,1.0,24.0,1.0,0.0,36.0,1.0,30.9,39.09,47217.09,0.4,224.0,0.03,2623.17,1207.88,0.2,4.0,8.0,21.0,0.06,86.0,138.0,22.0,20.0,77.0,30.77,41.0,TRUE
7.0,5.0,2.0,1.0,2.0,8.0,3.0,0.18,4.0,2.0,3.0,1.0,12.0,1.0,0.0,16.0,1.0,17.66,17.5,5408.68,0.1,65.0,0.06,300.48,309.07,0.33,2.0,4.0,11.0,0.11,28.0,37.0,12.0,15.0,28.0,15.79,17.0,TRUE
15.0,19.0,2.0,22.0,18.0,32.0,10.0,0.24,14.0,2.0,3.0,0.3,38.0,6.0,0.0,19.0,1.0,15.64,64.91,65882.72,0.34,203.0,0.02,3660.15,1015.0,0.6,9.0,16.0,30.0,0.13,68.0,135.0,11.0,21.0,76.0,67.8,41.0,TRUE
21.0,9.0,9.0,3.0,13.0,16.0,5.0,0.15,8.0,2.0,5.0,1.0,28.0,1.0,0.0,30.0,0.0,56.41,11.81,7874.42,0.22,127.0,0.08,437.47,666.49,0.2,4.0,8.0,25.0,0.07,58.0,69.0,27.0,11.0,69.0,34.78,33.0,TRUE
17.0,9.0,3.0,9.0,8.0,14.0,5.0,0.11,6.0,2.0,3.0,0.6,21.0,3.0,0.0,38.0,0.0,27.67,39.26,42651.03,0.36,207.0,0.03,2369.5,1086.32,0.6,4.0,7.0,18.0,0.07,97.0,110.0,21.0,17.0,74.0,30.91,47.0,TRUE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.8,2.0,23.22,0.0,5.0,0.5,1.29,11.61,1.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,FALSE
25.0,16.0,8.0,13.0,9.0,16.0,11.0,0.17,8.0,2.0,9.0,0.82,33.0,1.0,0.0,53.0,0.0,34.84,35.0,42678.84,0.41,197.0,0.03,2371.05,1219.4,0.09,4.0,8.0,24.0,0.11,76.0,121.0,38.0,35.0,102.0,29.33,66.0,TRUE
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,2.0,8.77,10.13,899.21,0.03,24.0,0.1,49.96,88.81,1.0,0.0,0.0,2.0,0.09,9.0,15.0,4.0,9.0,11.0,0.0,8.0,FALSE
3.0,3.0,1.0,1.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,5.0,1.0,0.0,7.0,0.0,17.09,4.57,357.2,0.03,20.0,0.22,19.84,78.14,0.5,1.0,2.0,5.0,0.15,8.0,12.0,7.0,8.0,13.0,12.5,8.0,TRUE
6.0,5.0,3.0,0.0,0.0,8.0,3.0,0.19,4.0,2.0,3.0,1.0,13.0,1.0,0.0,16.0,0.0,35.26,7.71,2098.48,0.09,61.0,0.13,116.58,272.03,0.33,2.0,4.0,12.0,0.13,27.0,34.0,14.0,8.0,24.0,0.0,16.0,FALSE
8.0,15.0,1.0,4.0,8.0,20.0,8.0,0.36,6.0,3.0,2.0,0.25,22.0,1.0,0.0,18.0,1.0,26.2,18.41,8874.62,0.16,94.0,0.05,493.03,482.15,0.13,7.0,10.0,16.0,0.2,31.0,63.0,16.0,19.0,40.0,40.0,22.0,TRUE
6.0,6.0,2.0,4.0,10.0,0.0,5.0,0.19,0.0,0.0,5.0,1.0,13.0,1.0,0.0,23.0,2.0,27.77,18.5,9505.92,0.17,101.0,0.05,528.11,513.83,0.2,0.0,0.0,10.0,0.11,37.0,64.0,17.0,17.0,45.0,37.84,27.0,FALSE
0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,18.28,5.0,456.88,0.03,24.0,0.2,25.38,91.38,1.0,0.0,0.0,4.0,0.14,10.0,14.0,7.0,7.0,7.0,0.0,5.0,FALSE
11.0,3.0,1.0,1.0,4.0,4.0,2.0,0.1,2.0,2.0,1.0,0.5,7.0,1.0,0.0,20.0,0.0,22.1,19.17,8119.88,0.14,95.0,0.05,451.1,423.65,0.5,1.0,2.0,7.0,0.05,46.0,49.0,12.0,10.0,38.0,20.0,21.0,FALSE
11.0,29.0,3.0,27.0,11.0,50.0,15.0,0.19,22.0,2.0,9.0,0.6,61.0,10.0,0.0,51.0,1.0,32.25,50.79,83227.41,0.55,295.0,0.02,4623.75,1638.6,0.67,14.0,25.0,48.0,0.15,106.0,189.0,24.0,23.0,102.0,42.7,78.0,TRUE
2.0,3.0,1.0,1.0,0.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,5.0,1.0,0.0,5.0,0.0,16.5,4.5,334.04,0.02,19.0,0.22,18.56,74.23,0.5,1.0,2.0,5.0,0.2,6.0,13.0,6.0,9.0,10.0,16.67,6.0,TRUE
15.0,7.0,5.0,8.0,6.0,12.0,4.0,0.15,6.0,2.0,2.0,0.5,18.0,1.0,0.0,19.0,0.0,31.79,15.24,7382.54,0.16,93.0,0.07,410.14,484.48,0.25,3.0,6.0,16.0,0.08,40.0,53.0,21.0,16.0,50.0,42.42,27.0,TRUE
1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,7.0,1.0,0.0,2.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,0.5,0.0,0.0,7.0,0.4,1.0,3.0,1.0,3.0,5.0,0.0,2.0,FALSE
0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,4.0,1.0,0.0,6.0,0.0,15.36,4.2,271.02,0.02,18.0,0.24,15.06,64.53,1.0,0.0,0.0,5.0,0.13,6.0,12.0,5.0,7.0,8.0,0.0,6.0,FALSE
13.0,18.0,7.0,18.0,7.0,26.0,10.0,0.16,12.0,2.0,8.0,0.8,43.0,1.0,0.0,44.0,0.0,41.18,29.46,35752.82,0.4,215.0,0.03,1986.27,1213.43,0.1,7.0,13.0,35.0,0.12,75.0,140.0,28.0,22.0,84.0,36.23,62.0,TRUE
18.0,9.0,2.0,5.0,8.0,16.0,5.0,0.17,8.0,2.0,2.0,0.4,19.0,1.0,0.0,25.0,0.0,20.05,21.25,9053.79,0.14,86.0,0.05,502.99,426.06,0.2,4.0,8.0,16.0,0.09,35.0,51.0,14.0,17.0,58.0,34.21,30.0,TRUE
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,2.0,9.25,8.0,592.07,0.02,20.0,0.13,32.89,74.01,0.5,1.0,2.0,6.0,0.25,10.0,10.0,5.0,8.0,8.0,0.0,6.0,FALSE
3.0,3.0,0.0,3.0,1.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,13.83,7.0,677.56,0.03,27.0,0.14,37.64,96.79,0.5,1.0,2.0,6.0,0.11,10.0,17.0,5.0,7.0,19.0,30.77,12.0,TRUE
10.0,3.0,2.0,0.0,2.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,9.0,1.0,0.0,10.0,0.0,17.77,9.0,1439.2,0.05,37.0,0.11,79.96,159.91,0.5,1.0,2.0,9.0,0.08,12.0,25.0,8.0,12.0,24.0,16.67,10.0,FALSE
14.0,25.0,9.0,11.0,16.0,44.0,13.0,0.21,20.0,2.0,6.0,0.46,54.0,5.0,0.0,52.0,0.0,27.67,49.46,67672.14,0.46,245.0,0.02,3759.56,1368.32,0.38,12.0,22.0,43.0,0.14,91.0,154.0,23.0,25.0,95.0,34.18,63.0,TRUE
36.0,21.0,1.0,18.0,43.0,38.0,11.0,0.16,18.0,2.0,3.0,0.27,42.0,1.0,0.0,51.0,0.0,15.89,87.82,122506.36,0.47,279.0,0.01,6805.91,1395.0,0.09,10.0,19.0,33.0,0.07,92.0,187.0,11.0,21.0,150.0,54.46,69.0,TRUE
6.0,3.0,0.0,0.0,4.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,13.67,8.0,875.14,0.04,28.0,0.13,48.62,109.39,0.5,1.0,2.0,6.0,0.1,8.0,20.0,5.0,10.0,21.0,30.77,9.0,FALSE
3.0,7.0,2.0,0.0,0.0,12.0,4.0,0.33,6.0,2.0,2.0,0.5,14.0,1.0,0.0,12.0,0.0,13.06,15.94,3316.34,0.07,46.0,0.06,184.24,208.08,0.25,3.0,6.0,12.0,0.19,17.0,29.0,8.0,15.0,21.0,0.0,12.0,FALSE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,FALSE
23.0,3.0,9.0,0.0,11.0,4.0,2.0,0.06,2.0,2.0,2.0,1.0,15.0,1.0,0.0,31.0,1.0,53.71,11.17,6703.96,0.2,112.0,0.09,372.44,600.05,0.5,1.0,2.0,15.0,0.03,54.0,58.0,29.0,12.0,67.0,26.19,31.0,TRUE
1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.22,0.0,0.0,2.0,1.0,9.0,1.0,0.0,9.0,1.0,15.43,14.95,3448.99,0.08,51.0,0.07,191.61,230.7,0.5,0.0,0.0,9.0,0.17,23.0,28.0,10.0,13.0,12.0,0.0,9.0,FALSE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,20.25,7.2,1049.88,0.05,46.0,0.14,58.33,145.82,1.0,0.0,0.0,2.0,0.08,18.0,28.0,5.0,4.0,12.0,0.0,10.0,FALSE
5.0,5.0,3.0,2.0,1.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,11.0,1.0,0.0,13.0,0.0,26.41,6.0,950.74,0.05,38.0,0.17,52.82,158.46,0.33,2.0,4.0,10.0,0.13,12.0,26.0,9.0,9.0,23.0,18.75,15.0,FALSE
14.0,25.0,8.0,3.0,21.0,0.0,13.0,0.16,0.0,0.0,8.0,0.62,61.0,7.0,0.0,76.0,0.0,57.88,39.06,88285.54,0.75,391.0,0.03,4904.75,2260.51,0.54,0.0,0.0,50.0,0.11,148.0,243.0,36.0,19.0,119.0,24.0,79.0,FALSE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,FALSE
