,buying,maint,doors,persons,lug_boot,safety
1070,2.0,0.0,3.0,1.0,0.0,0.0
1071,2.0,0.0,3.0,2.0,2.0,1.0
1072,2.0,0.0,3.0,2.0,2.0,2.0
1073,2.0,0.0,3.0,2.0,2.0,0.0
1074,2.0,0.0,3.0,2.0,1.0,1.0
1075,2.0,0.0,3.0,2.0,1.0,2.0
1076,2.0,0.0,3.0,2.0,1.0,0.0
1077,2.0,0.0,3.0,2.0,0.0,1.0
1078,2.0,0.0,3.0,2.0,0.0,2.0
1079,2.0,0.0,3.0,2.0,0.0,0.0
1080,2.0,2.0,0.0,0.0,2.0,1.0
1081,2.0,2.0,0.0,0.0,2.0,2.0
1082,2.0,2.0,0.0,0.0,2.0,0.0
1083,2.0,2.0,0.0,0.0,1.0,1.0
1084,2.0,2.0,0.0,0.0,1.0,2.0
1085,2.0,2.0,0.0,0.0,1.0,0.0
1086,2.0,2.0,0.0,0.0,0.0,1.0
1087,2.0,2.0,0.0,0.0,0.0,2.0
1088,2.0,2.0,0.0,0.0,0.0,0.0
1089,2.0,2.0,0.0,1.0,2.0,1.0
1090,2.0,2.0,0.0,1.0,2.0,2.0
1091,2.0,2.0,0.0,1.0,2.0,0.0
1092,2.0,2.0,0.0,1.0,1.0,1.0
1093,2.0,2.0,0.0,1.0,1.0,2.0
1094,2.0,2.0,0.0,1.0,1.0,0.0
1095,2.0,2.0,0.0,1.0,0.0,1.0
1096,2.0,2.0,0.0,1.0,0.0,2.0
1097,2.0,2.0,0.0,1.0,0.0,0.0
1098,2.0,2.0,0.0,2.0,2.0,1.0
1099,2.0,2.0,0.0,2.0,2.0,2.0
1100,2.0,2.0,0.0,2.0,2.0,0.0
1101,2.0,2.0,0.0,2.0,1.0,1.0
1102,2.0,2.0,0.0,2.0,1.0,2.0
1103,2.0,2.0,0.0,2.0,1.0,0.0
1104,2.0,2.0,0.0,2.0,0.0,1.0
1105,2.0,2.0,0.0,2.0,0.0,2.0
1106,2.0,2.0,0.0,2.0,0.0,0.0
1107,2.0,2.0,1.0,0.0,2.0,1.0
1108,2.0,2.0,1.0,0.0,2.0,2.0
1109,2.0,2.0,1.0,0.0,2.0,0.0
1110,2.0,2.0,1.0,0.0,1.0,1.0
1111,2.0,2.0,1.0,0.0,1.0,2.0
1112,2.0,2.0,1.0,0.0,1.0,0.0
1113,2.0,2.0,1.0,0.0,0.0,1.0
1114,2.0,2.0,1.0,0.0,0.0,2.0
1115,2.0,2.0,1.0,0.0,0.0,0.0
1116,2.0,2.0,1.0,1.0,2.0,1.0
1117,2.0,2.0,1.0,1.0,2.0,2.0
1118,2.0,2.0,1.0,1.0,2.0,0.0
1119,2.0,2.0,1.0,1.0,1.0,1.0
1120,2.0,2.0,1.0,1.0,1.0,2.0
1121,2.0,2.0,1.0,1.0,1.0,0.0
1122,2.0,2.0,1.0,1.0,0.0,1.0
1123,2.0,2.0,1.0,1.0,0.0,2.0
1124,2.0,2.0,1.0,1.0,0.0,0.0
1125,2.0,2.0,1.0,2.0,2.0,1.0
1126,2.0,2.0,1.0,2.0,2.0,2.0
1127,2.0,2.0,1.0,2.0,2.0,0.0
1128,2.0,2.0,1.0,2.0,1.0,1.0
1129,2.0,2.0,1.0,2.0,1.0,2.0
1130,2.0,2.0,1.0,2.0,1.0,0.0
1131,2.0,2.0,1.0,2.0,0.0,1.0
1132,2.0,2.0,1.0,2.0,0.0,2.0
1133,2.0,2.0,1.0,2.0,0.0,0.0
1134,2.0,2.0,2.0,0.0,2.0,1.0
1135,2.0,2.0,2.0,0.0,2.0,2.0
1136,2.0,2.0,2.0,0.0,2.0,0.0
1137,2.0,2.0,2.0,0.0,1.0,1.0
1138,2.0,2.0,2.0,0.0,1.0,2.0
1139,2.0,2.0,2.0,0.0,1.0,0.0
1140,2.0,2.0,2.0,0.0,0.0,1.0
1141,2.0,2.0,2.0,0.0,0.0,2.0
1142,2.0,2.0,2.0,0.0,0.0,0.0
1143,2.0,2.0,2.0,1.0,2.0,1.0
1144,2.0,2.0,2.0,1.0,2.0,2.0
1145,2.0,2.0,2.0,1.0,2.0,0.0
1146,2.0,2.0,2.0,1.0,1.0,1.0
1147,2.0,2.0,2.0,1.0,1.0,2.0
1148,2.0,2.0,2.0,1.0,1.0,0.0
1149,2.0,2.0,2.0,1.0,0.0,1.0
1150,2.0,2.0,2.0,1.0,0.0,2.0
1151,2.0,2.0,2.0,1.0,0.0,0.0
1152,2.0,2.0,2.0,2.0,2.0,1.0
1153,2.0,2.0,2.0,2.0,2.0,2.0
1154,2.0,2.0,2.0,2.0,2.0,0.0
1155,2.0,2.0,2.0,2.0,1.0,1.0
1156,2.0,2.0,2.0,2.0,1.0,2.0
1157,2.0,2.0,2.0,2.0,1.0,0.0
1158,2.0,2.0,2.0,2.0,0.0,1.0
1159,2.0,2.0,2.0,2.0,0.0,2.0
1160,2.0,2.0,2.0,2.0,0.0,0.0
1161,2.0,2.0,3.0,0.0,2.0,1.0
1162,2.0,2.0,3.0,0.0,2.0,2.0
1163,2.0,2.0,3.0,0.0,2.0,0.0
1164,2.0,2.0,3.0,0.0,1.0,1.0
1165,2.0,2.0,3.0,0.0,1.0,2.0
1166,2.0,2.0,3.0,0.0,1.0,0.0
1167,2.0,2.0,3.0,0.0,0.0,1.0
1168,2.0,2.0,3.0,0.0,0.0,2.0
1169,2.0,2.0,3.0,0.0,0.0,0.0
1170,2.0,2.0,3.0,1.0,2.0,1.0
1171,2.0,2.0,3.0,1.0,2.0,2.0
1172,2.0,2.0,3.0,1.0,2.0,0.0
1173,2.0,2.0,3.0,1.0,1.0,1.0
1174,2.0,2.0,3.0,1.0,1.0,2.0
1175,2.0,2.0,3.0,1.0,1.0,0.0
1176,2.0,2.0,3.0,1.0,0.0,1.0
1177,2.0,2.0,3.0,1.0,0.0,2.0
1178,2.0,2.0,3.0,1.0,0.0,0.0
1179,2.0,2.0,3.0,2.0,2.0,1.0
1180,2.0,2.0,3.0,2.0,2.0,2.0
1181,2.0,2.0,3.0,2.0,2.0,0.0
1182,2.0,2.0,3.0,2.0,1.0,1.0
1183,2.0,2.0,3.0,2.0,1.0,2.0
1184,2.0,2.0,3.0,2.0,1.0,0.0
1185,2.0,2.0,3.0,2.0,0.0,1.0
1186,2.0,2.0,3.0,2.0,0.0,2.0
1187,2.0,2.0,3.0,2.0,0.0,0.0
1188,2.0,1.0,0.0,0.0,2.0,1.0
1189,2.0,1.0,0.0,0.0,2.0,2.0
1190,2.0,1.0,0.0,0.0,2.0,0.0
1191,2.0,1.0,0.0,0.0,1.0,1.0
1192,2.0,1.0,0.0,0.0,1.0,2.0
1193,2.0,1.0,0.0,0.0,1.0,0.0
1194,2.0,1.0,0.0,0.0,0.0,1.0
1195,2.0,1.0,0.0,0.0,0.0,2.0
1196,2.0,1.0,0.0,0.0,0.0,0.0
1197,2.0,1.0,0.0,1.0,2.0,1.0
1198,2.0,1.0,0.0,1.0,2.0,2.0
1199,2.0,1.0,0.0,1.0,2.0,0.0
1200,2.0,1.0,0.0,1.0,1.0,1.0
1201,2.0,1.0,0.0,1.0,1.0,2.0
1202,2.0,1.0,0.0,1.0,1.0,0.0
1203,2.0,1.0,0.0,1.0,0.0,1.0
1204,2.0,1.0,0.0,1.0,0.0,2.0
1205,2.0,1.0,0.0,1.0,0.0,0.0
1206,2.0,1.0,0.0,2.0,2.0,1.0
1207,2.0,1.0,0.0,2.0,2.0,2.0
1208,2.0,1.0,0.0,2.0,2.0,0.0
1209,2.0,1.0,0.0,2.0,1.0,1.0
1210,2.0,1.0,0.0,2.0,1.0,2.0
1211,2.0,1.0,0.0,2.0,1.0,0.0
1212,2.0,1.0,0.0,2.0,0.0,1.0
1213,2.0,1.0,0.0,2.0,0.0,2.0
1214,2.0,1.0,0.0,2.0,0.0,0.0
1215,2.0,1.0,1.0,0.0,2.0,1.0
1216,2.0,1.0,1.0,0.0,2.0,2.0
1217,2.0,1.0,1.0,0.0,2.0,0.0
1218,2.0,1.0,1.0,0.0,1.0,1.0
1219,2.0,1.0,1.0,0.0,1.0,2.0
1220,2.0,1.0,1.0,0.0,1.0,0.0
1221,2.0,1.0,1.0,0.0,0.0,1.0
1222,2.0,1.0,1.0,0.0,0.0,2.0
1223,2.0,1.0,1.0,0.0,0.0,0.0
1224,2.0,1.0,1.0,1.0,2.0,1.0
1225,2.0,1.0,1.0,1.0,2.0,2.0
1226,2.0,1.0,1.0,1.0,2.0,0.0
1227,2.0,1.0,1.0,1.0,1.0,1.0
1228,2.0,1.0,1.0,1.0,1.0,2.0
1229,2.0,1.0,1.0,1.0,1.0,0.0
1230,2.0,1.0,1.0,1.0,0.0,1.0
1231,2.0,1.0,1.0,1.0,0.0,2.0
1232,2.0,1.0,1.0,1.0,0.0,0.0
1233,2.0,1.0,1.0,2.0,2.0,1.0
1234,2.0,1.0,1.0,2.0,2.0,2.0
1235,2.0,1.0,1.0,2.0,2.0,0.0
1236,2.0,1.0,1.0,2.0,1.0,1.0
1237,2.0,1.0,1.0,2.0,1.0,2.0
1238,2.0,1.0,1.0,2.0,1.0,0.0
1239,2.0,1.0,1.0,2.0,0.0,1.0
1240,2.0,1.0,1.0,2.0,0.0,2.0
1241,2.0,1.0,1.0,2.0,0.0,0.0
1242,2.0,1.0,2.0,0.0,2.0,1.0
1243,2.0,1.0,2.0,0.0,2.0,2.0
1244,2.0,1.0,2.0,0.0,2.0,0.0
1245,2.0,1.0,2.0,0.0,1.0,1.0
1246,2.0,1.0,2.0,0.0,1.0,2.0
1247,2.0,1.0,2.0,0.0,1.0,0.0
1248,2.0,1.0,2.0,0.0,0.0,1.0
1249,2.0,1.0,2.0,0.0,0.0,2.0
1250,2.0,1.0,2.0,0.0,0.0,0.0
1251,2.0,1.0,2.0,1.0,2.0,1.0
1252,2.0,1.0,2.0,1.0,2.0,2.0
1253,2.0,1.0,2.0,1.0,2.0,0.0
1254,2.0,1.0,2.0,1.0,1.0,1.0
1255,2.0,1.0,2.0,1.0,1.0,2.0
1256,2.0,1.0,2.0,1.0,1.0,0.0
1257,2.0,1.0,2.0,1.0,0.0,1.0
1258,2.0,1.0,2.0,1.0,0.0,2.0
1259,2.0,1.0,2.0,1.0,0.0,0.0
1260,2.0,1.0,2.0,2.0,2.0,1.0
1261,2.0,1.0,2.0,2.0,2.0,2.0
1262,2.0,1.0,2.0,2.0,2.0,0.0
1263,2.0,1.0,2.0,2.0,1.0,1.0
1264,2.0,1.0,2.0,2.0,1.0,2.0
1265,2.0,1.0,2.0,2.0,1.0,0.0
1266,2.0,1.0,2.0,2.0,0.0,1.0
1267,2.0,1.0,2.0,2.0,0.0,2.0
1268,2.0,1.0,2.0,2.0,0.0,0.0
1269,2.0,1.0,3.0,0.0,2.0,1.0
1270,2.0,1.0,3.0,0.0,2.0,2.0
1271,2.0,1.0,3.0,0.0,2.0,0.0
1272,2.0,1.0,3.0,0.0,1.0,1.0
1273,2.0,1.0,3.0,0.0,1.0,2.0
1274,2.0,1.0,3.0,0.0,1.0,0.0
1275,2.0,1.0,3.0,0.0,0.0,1.0
1276,2.0,1.0,3.0,0.0,0.0,2.0
1277,2.0,1.0,3.0,0.0,0.0,0.0
1278,2.0,1.0,3.0,1.0,2.0,1.0
1279,2.0,1.0,3.0,1.0,2.0,2.0
1280,2.0,1.0,3.0,1.0,2.0,0.0
1281,2.0,1.0,3.0,1.0,1.0,1.0
1282,2.0,1.0,3.0,1.0,1.0,2.0
1283,2.0,1.0,3.0,1.0,1.0,0.0
1284,2.0,1.0,3.0,1.0,0.0,1.0
1285,2.0,1.0,3.0,1.0,0.0,2.0
1286,2.0,1.0,3.0,1.0,0.0,0.0
1287,2.0,1.0,3.0,2.0,2.0,1.0
1288,2.0,1.0,3.0,2.0,2.0,2.0
1289,2.0,1.0,3.0,2.0,2.0,0.0
1290,2.0,1.0,3.0,2.0,1.0,1.0
1291,2.0,1.0,3.0,2.0,1.0,2.0
1292,2.0,1.0,3.0,2.0,1.0,0.0
1293,2.0,1.0,3.0,2.0,0.0,1.0
1294,2.0,1.0,3.0,2.0,0.0,2.0
1295,2.0,1.0,3.0,2.0,0.0,0.0
1296,1.0,3.0,0.0,0.0,2.0,1.0
1297,1.0,3.0,0.0,0.0,2.0,2.0
1298,1.0,3.0,0.0,0.0,2.0,0.0
1299,1.0,3.0,0.0,0.0,1.0,1.0
1300,1.0,3.0,0.0,0.0,1.0,2.0
1301,1.0,3.0,0.0,0.0,1.0,0.0
1302,1.0,3.0,0.0,0.0,0.0,1.0
1303,1.0,3.0,0.0,0.0,0.0,2.0
1304,1.0,3.0,0.0,0.0,0.0,0.0
1305,1.0,3.0,0.0,1.0,2.0,1.0
1306,1.0,3.0,0.0,1.0,2.0,2.0
1307,1.0,3.0,0.0,1.0,2.0,0.0
1308,1.0,3.0,0.0,1.0,1.0,1.0
1309,1.0,3.0,0.0,1.0,1.0,2.0
1310,1.0,3.0,0.0,1.0,1.0,0.0
1311,1.0,3.0,0.0,1.0,0.0,1.0
1312,1.0,3.0,0.0,1.0,0.0,2.0
1313,1.0,3.0,0.0,1.0,0.0,0.0
1314,1.0,3.0,0.0,2.0,2.0,1.0
1315,1.0,3.0,0.0,2.0,2.0,2.0
1316,1.0,3.0,0.0,2.0,2.0,0.0
1317,1.0,3.0,0.0,2.0,1.0,1.0
1318,1.0,3.0,0.0,2.0,1.0,2.0
1319,1.0,3.0,0.0,2.0,1.0,0.0
1320,1.0,3.0,0.0,2.0,0.0,1.0
1321,1.0,3.0,0.0,2.0,0.0,2.0
1322,1.0,3.0,0.0,2.0,0.0,0.0
1323,1.0,3.0,1.0,0.0,2.0,1.0
1324,1.0,3.0,1.0,0.0,2.0,2.0
1325,1.0,3.0,1.0,0.0,2.0,0.0
1326,1.0,3.0,1.0,0.0,1.0,1.0
1327,1.0,3.0,1.0,0.0,1.0,2.0
1328,1.0,3.0,1.0,0.0,1.0,0.0
1329,1.0,3.0,1.0,0.0,0.0,1.0
1330,1.0,3.0,1.0,0.0,0.0,2.0
1331,1.0,3.0,1.0,0.0,0.0,0.0
1332,1.0,3.0,1.0,1.0,2.0,1.0
1333,1.0,3.0,1.0,1.0,2.0,2.0
1334,1.0,3.0,1.0,1.0,2.0,0.0
1335,1.0,3.0,1.0,1.0,1.0,1.0
1336,1.0,3.0,1.0,1.0,1.0,2.0
1337,1.0,3.0,1.0,1.0,1.0,0.0
1338,1.0,3.0,1.0,1.0,0.0,1.0
1339,1.0,3.0,1.0,1.0,0.0,2.0
1340,1.0,3.0,1.0,1.0,0.0,0.0
1341,1.0,3.0,1.0,2.0,2.0,1.0
1342,1.0,3.0,1.0,2.0,2.0,2.0
1343,1.0,3.0,1.0,2.0,2.0,0.0
1344,1.0,3.0,1.0,2.0,1.0,1.0
1345,1.0,3.0,1.0,2.0,1.0,2.0
1346,1.0,3.0,1.0,2.0,1.0,0.0
1347,1.0,3.0,1.0,2.0,0.0,1.0
1348,1.0,3.0,1.0,2.0,0.0,2.0
1349,1.0,3.0,1.0,2.0,0.0,0.0
1350,1.0,3.0,2.0,0.0,2.0,1.0
1351,1.0,3.0,2.0,0.0,2.0,2.0
1352,1.0,3.0,2.0,0.0,2.0,0.0
1353,1.0,3.0,2.0,0.0,1.0,1.0
1354,1.0,3.0,2.0,0.0,1.0,2.0
1355,1.0,3.0,2.0,0.0,1.0,0.0
1356,1.0,3.0,2.0,0.0,0.0,1.0
1357,1.0,3.0,2.0,0.0,0.0,2.0
1358,1.0,3.0,2.0,0.0,0.0,0.0
1359,1.0,3.0,2.0,1.0,2.0,1.0
1360,1.0,3.0,2.0,1.0,2.0,2.0
1361,1.0,3.0,2.0,1.0,2.0,0.0
1362,1.0,3.0,2.0,1.0,1.0,1.0
1363,1.0,3.0,2.0,1.0,1.0,2.0
1364,1.0,3.0,2.0,1.0,1.0,0.0
1365,1.0,3.0,2.0,1.0,0.0,1.0
1366,1.0,3.0,2.0,1.0,0.0,2.0
1367,1.0,3.0,2.0,1.0,0.0,0.0
1368,1.0,3.0,2.0,2.0,2.0,1.0
1369,1.0,3.0,2.0,2.0,2.0,2.0
1370,1.0,3.0,2.0,2.0,2.0,0.0
1371,1.0,3.0,2.0,2.0,1.0,1.0
1372,1.0,3.0,2.0,2.0,1.0,2.0
1373,1.0,3.0,2.0,2.0,1.0,0.0
1374,1.0,3.0,2.0,2.0,0.0,1.0
1375,1.0,3.0,2.0,2.0,0.0,2.0
1376,1.0,3.0,2.0,2.0,0.0,0.0
1377,1.0,3.0,3.0,0.0,2.0,1.0
1378,1.0,3.0,3.0,0.0,2.0,2.0
1379,1.0,3.0,3.0,0.0,2.0,0.0
1380,1.0,3.0,3.0,0.0,1.0,1.0
1381,1.0,3.0,3.0,0.0,1.0,2.0
1382,1.0,3.0,3.0,0.0,1.0,0.0
1383,1.0,3.0,3.0,0.0,0.0,1.0
1384,1.0,3.0,3.0,0.0,0.0,2.0
1385,1.0,3.0,3.0,0.0,0.0,0.0
1386,1.0,3.0,3.0,1.0,2.0,1.0
1387,1.0,3.0,3.0,1.0,2.0,2.0
1388,1.0,3.0,3.0,1.0,2.0,0.0
1389,1.0,3.0,3.0,1.0,1.0,1.0
1390,1.0,3.0,3.0,1.0,1.0,2.0
1391,1.0,3.0,3.0,1.0,1.0,0.0
1392,1.0,3.0,3.0,1.0,0.0,1.0
1393,1.0,3.0,3.0,1.0,0.0,2.0
1394,1.0,3.0,3.0,1.0,0.0,0.0
1395,1.0,3.0,3.0,2.0,2.0,1.0
1396,1.0,3.0,3.0,2.0,2.0,2.0
1397,1.0,3.0,3.0,2.0,2.0,0.0
1398,1.0,3.0,3.0,2.0,1.0,1.0
1399,1.0,3.0,3.0,2.0,1.0,2.0
1400,1.0,3.0,3.0,2.0,1.0,0.0
1401,1.0,3.0,3.0,2.0,0.0,1.0
1402,1.0,3.0,3.0,2.0,0.0,2.0
1403,1.0,3.0,3.0,2.0,0.0,0.0
1404,1.0,0.0,0.0,0.0,2.0,1.0
1405,1.0,0.0,0.0,0.0,2.0,2.0
1406,1.0,0.0,0.0,0.0,2.0,0.0
1407,1.0,0.0,0.0,0.0,1.0,1.0
1408,1.0,0.0,0.0,0.0,1.0,2.0
1409,1.0,0.0,0.0,0.0,1.0,0.0
1410,1.0,0.0,0.0,0.0,0.0,1.0
1411,1.0,0.0,0.0,0.0,0.0,2.0
1412,1.0,0.0,0.0,0.0,0.0,0.0
1413,1.0,0.0,0.0,1.0,2.0,1.0
1414,1.0,0.0,0.0,1.0,2.0,2.0
1415,1.0,0.0,0.0,1.0,2.0,0.0
1416,1.0,0.0,0.0,1.0,1.0,1.0
1417,1.0,0.0,0.0,1.0,1.0,2.0
1418,1.0,0.0,0.0,1.0,1.0,0.0
1419,1.0,0.0,0.0,1.0,0.0,1.0
1420,1.0,0.0,0.0,1.0,0.0,2.0
1421,1.0,0.0,0.0,1.0,0.0,0.0
1422,1.0,0.0,0.0,2.0,2.0,1.0
1423,1.0,0.0,0.0,2.0,2.0,2.0
1424,1.0,0.0,0.0,2.0,2.0,0.0
1425,1.0,0.0,0.0,2.0,1.0,1.0
1426,1.0,0.0,0.0,2.0,1.0,2.0
1427,1.0,0.0,0.0,2.0,1.0,0.0
1428,1.0,0.0,0.0,2.0,0.0,1.0
1429,1.0,0.0,0.0,2.0,0.0,2.0
1430,1.0,0.0,0.0,2.0,0.0,0.0
1431,1.0,0.0,1.0,0.0,2.0,1.0
1432,1.0,0.0,1.0,0.0,2.0,2.0
1433,1.0,0.0,1.0,0.0,2.0,0.0
1434,1.0,0.0,1.0,0.0,1.0,1.0
1435,1.0,0.0,1.0,0.0,1.0,2.0
1436,1.0,0.0,1.0,0.0,1.0,0.0
1437,1.0,0.0,1.0,0.0,0.0,1.0
1438,1.0,0.0,1.0,0.0,0.0,2.0
1439,1.0,0.0,1.0,0.0,0.0,0.0
1440,1.0,0.0,1.0,1.0,2.0,1.0
1441,1.0,0.0,1.0,1.0,2.0,2.0
1442,1.0,0.0,1.0,1.0,2.0,0.0
1443,1.0,0.0,1.0,1.0,1.0,1.0
1444,1.0,0.0,1.0,1.0,1.0,2.0
1445,1.0,0.0,1.0,1.0,1.0,0.0
1446,1.0,0.0,1.0,1.0,0.0,1.0
1447,1.0,0.0,1.0,1.0,0.0,2.0
1448,1.0,0.0,1.0,1.0,0.0,0.0
1449,1.0,0.0,1.0,2.0,2.0,1.0
1450,1.0,0.0,1.0,2.0,2.0,2.0
1451,1.0,0.0,1.0,2.0,2.0,0.0
1452,1.0,0.0,1.0,2.0,1.0,1.0
1453,1.0,0.0,1.0,2.0,1.0,2.0
1454,1.0,0.0,1.0,2.0,1.0,0.0
1455,1.0,0.0,1.0,2.0,0.0,1.0
1456,1.0,0.0,1.0,2.0,0.0,2.0
1457,1.0,0.0,1.0,2.0,0.0,0.0
1458,1.0,0.0,2.0,0.0,2.0,1.0
1459,1.0,0.0,2.0,0.0,2.0,2.0
1460,1.0,0.0,2.0,0.0,2.0,0.0
1461,1.0,0.0,2.0,0.0,1.0,1.0
1462,1.0,0.0,2.0,0.0,1.0,2.0
1463,1.0,0.0,2.0,0.0,1.0,0.0
1464,1.0,0.0,2.0,0.0,0.0,1.0
1465,1.0,0.0,2.0,0.0,0.0,2.0
1466,1.0,0.0,2.0,0.0,0.0,0.0
1467,1.0,0.0,2.0,1.0,2.0,1.0
1468,1.0,0.0,2.0,1.0,2.0,2.0
1469,1.0,0.0,2.0,1.0,2.0,0.0
1470,1.0,0.0,2.0,1.0,1.0,1.0
1471,1.0,0.0,2.0,1.0,1.0,2.0
1472,1.0,0.0,2.0,1.0,1.0,0.0
1473,1.0,0.0,2.0,1.0,0.0,1.0
1474,1.0,0.0,2.0,1.0,0.0,2.0
1475,1.0,0.0,2.0,1.0,0.0,0.0
1476,1.0,0.0,2.0,2.0,2.0,1.0
1477,1.0,0.0,2.0,2.0,2.0,2.0
1478,1.0,0.0,2.0,2.0,2.0,0.0
1479,1.0,0.0,2.0,2.0,1.0,1.0
1480,1.0,0.0,2.0,2.0,1.0,2.0
1481,1.0,0.0,2.0,2.0,1.0,0.0
1482,1.0,0.0,2.0,2.0,0.0,1.0
1483,1.0,0.0,2.0,2.0,0.0,2.0
1484,1.0,0.0,2.0,2.0,0.0,0.0
1485,1.0,0.0,3.0,0.0,2.0,1.0
1486,1.0,0.0,3.0,0.0,2.0,2.0
1487,1.0,0.0,3.0,0.0,2.0,0.0
1488,1.0,0.0,3.0,0.0,1.0,1.0
1489,1.0,0.0,3.0,0.0,1.0,2.0
1490,1.0,0.0,3.0,0.0,1.0,0.0
1491,1.0,0.0,3.0,0.0,0.0,1.0
1492,1.0,0.0,3.0,0.0,0.0,2.0
1493,1.0,0.0,3.0,0.0,0.0,0.0
1494,1.0,0.0,3.0,1.0,2.0,1.0
1495,1.0,0.0,3.0,1.0,2.0,2.0
1496,1.0,0.0,3.0,1.0,2.0,0.0
1497,1.0,0.0,3.0,1.0,1.0,1.0
1498,1.0,0.0,3.0,1.0,1.0,2.0
1499,1.0,0.0,3.0,1.0,1.0,0.0
1500,1.0,0.0,3.0,1.0,0.0,1.0
1501,1.0,0.0,3.0,1.0,0.0,2.0
1502,1.0,0.0,3.0,1.0,0.0,0.0
1503,1.0,0.0,3.0,2.0,2.0,1.0
1504,1.0,0.0,3.0,2.0,2.0,2.0
1505,1.0,0.0,3.0,2.0,2.0,0.0
1506,1.0,0.0,3.0,2.0,1.0,1.0
1507,1.0,0.0,3.0,2.0,1.0,2.0
1508,1.0,0.0,3.0,2.0,1.0,0.0
1509,1.0,0.0,3.0,2.0,0.0,1.0
1510,1.0,0.0,3.0,2.0,0.0,2.0
1511,1.0,0.0,3.0,2.0,0.0,0.0
1512,1.0,2.0,0.0,0.0,2.0,1.0
1513,1.0,2.0,0.0,0.0,2.0,2.0
1514,1.0,2.0,0.0,0.0,2.0,0.0
1515,1.0,2.0,0.0,0.0,1.0,1.0
1516,1.0,2.0,0.0,0.0,1.0,2.0
1517,1.0,2.0,0.0,0.0,1.0,0.0
1518,1.0,2.0,0.0,0.0,0.0,1.0
1519,1.0,2.0,0.0,0.0,0.0,2.0
1520,1.0,2.0,0.0,0.0,0.0,0.0
1521,1.0,2.0,0.0,1.0,2.0,1.0
1522,1.0,2.0,0.0,1.0,2.0,2.0
1523,1.0,2.0,0.0,1.0,2.0,0.0
1524,1.0,2.0,0.0,1.0,1.0,1.0
1525,1.0,2.0,0.0,1.0,1.0,2.0
1526,1.0,2.0,0.0,1.0,1.0,0.0
1527,1.0,2.0,0.0,1.0,0.0,1.0
1528,1.0,2.0,0.0,1.0,0.0,2.0
1529,1.0,2.0,0.0,1.0,0.0,0.0
1530,1.0,2.0,0.0,2.0,2.0,1.0
1531,1.0,2.0,0.0,2.0,2.0,2.0
1532,1.0,2.0,0.0,2.0,2.0,0.0
1533,1.0,2.0,0.0,2.0,1.0,1.0
1534,1.0,2.0,0.0,2.0,1.0,2.0
1535,1.0,2.0,0.0,2.0,1.0,0.0
1536,1.0,2.0,0.0,2.0,0.0,1.0
1537,1.0,2.0,0.0,2.0,0.0,2.0
1538,1.0,2.0,0.0,2.0,0.0,0.0
1539,1.0,2.0,1.0,0.0,2.0,1.0
1540,1.0,2.0,1.0,0.0,2.0,2.0
1541,1.0,2.0,1.0,0.0,2.0,0.0
1542,1.0,2.0,1.0,0.0,1.0,1.0
1543,1.0,2.0,1.0,0.0,1.0,2.0
1544,1.0,2.0,1.0,0.0,1.0,0.0
1545,1.0,2.0,1.0,0.0,0.0,1.0
1546,1.0,2.0,1.0,0.0,0.0,2.0
1547,1.0,2.0,1.0,0.0,0.0,0.0
1548,1.0,2.0,1.0,1.0,2.0,1.0
1549,1.0,2.0,1.0,1.0,2.0,2.0
1550,1.0,2.0,1.0,1.0,2.0,0.0
1551,1.0,2.0,1.0,1.0,1.0,1.0
1552,1.0,2.0,1.0,1.0,1.0,2.0
1553,1.0,2.0,1.0,1.0,1.0,0.0
1554,1.0,2.0,1.0,1.0,0.0,1.0
1555,1.0,2.0,1.0,1.0,0.0,2.0
1556,1.0,2.0,1.0,1.0,0.0,0.0
1557,1.0,2.0,1.0,2.0,2.0,1.0
1558,1.0,2.0,1.0,2.0,2.0,2.0
1559,1.0,2.0,1.0,2.0,2.0,0.0
1560,1.0,2.0,1.0,2.0,1.0,1.0
1561,1.0,2.0,1.0,2.0,1.0,2.0
1562,1.0,2.0,1.0,2.0,1.0,0.0
1563,1.0,2.0,1.0,2.0,0.0,1.0
1564,1.0,2.0,1.0,2.0,0.0,2.0
1565,1.0,2.0,1.0,2.0,0.0,0.0
1566,1.0,2.0,2.0,0.0,2.0,1.0
1567,1.0,2.0,2.0,0.0,2.0,2.0
1568,1.0,2.0,2.0,0.0,2.0,0.0
1569,1.0,2.0,2.0,0.0,1.0,1.0
1570,1.0,2.0,2.0,0.0,1.0,2.0
1571,1.0,2.0,2.0,0.0,1.0,0.0
1572,1.0,2.0,2.0,0.0,0.0,1.0
1573,1.0,2.0,2.0,0.0,0.0,2.0
1574,1.0,2.0,2.0,0.0,0.0,0.0
1575,1.0,2.0,2.0,1.0,2.0,1.0
1576,1.0,2.0,2.0,1.0,2.0,2.0
1577,1.0,2.0,2.0,1.0,2.0,0.0
1578,1.0,2.0,2.0,1.0,1.0,1.0
1579,1.0,2.0,2.0,1.0,1.0,2.0
1580,1.0,2.0,2.0,1.0,1.0,0.0
1581,1.0,2.0,2.0,1.0,0.0,1.0
1582,1.0,2.0,2.0,1.0,0.0,2.0
1583,1.0,2.0,2.0,1.0,0.0,0.0
1584,1.0,2.0,2.0,2.0,2.0,1.0
1585,1.0,2.0,2.0,2.0,2.0,2.0
1586,1.0,2.0,2.0,2.0,2.0,0.0
